,Uid,Coral_rank
17758,-156.35164_20.73508,3
17759,-156.35072_20.73461,3
17760,-156.35569_20.72794,2
17761,-156.35509_20.72876,2
17762,-156.35486_20.72839,2
17763,-156.35532_20.72912,2
17764,-156.35955_20.73162,3
17765,-156.36013_20.73105,3
17766,-156.35984_20.73135,3
17767,-156.35903_20.73101,3
17768,-156.35921_20.73048,3
17769,-156.35867_20.73059,3
17770,-156.35881_20.73000,3
17771,-156.35873_20.72967,3
17772,-156.35865_20.72935,3
17773,-156.35856_20.72904,2
17774,-156.35839_20.72873,2
17775,-156.35810_20.72840,2
17776,-156.35751_20.72915,2
17777,-156.35469_20.73014,2
17778,-156.35577_20.72974,3
17779,-156.35614_20.72954,3
17780,-156.35762_20.72955,3
17781,-156.35696_20.72979,3
17782,-156.35811_20.73095,3
17783,-156.35774_20.73004,3
17784,-156.35710_20.73017,3
17785,-156.35848_20.73147,3
17786,-156.35386_20.73075,2
17787,-156.35722_20.73515,3
17788,-156.35618_20.73477,3
17789,-156.35566_20.73443,3
17790,-156.35382_20.73400,3
17791,-156.35665_20.73184,3
17792,-156.35362_20.73154,2
17793,-156.35634_20.73146,3
17794,-156.35514_20.73182,2
17795,-156.35460_20.73180,2
17796,-156.35314_20.73142,2
17797,-156.35291_20.73268,3
17798,-156.35298_20.73206,3
17799,-156.35453_20.73240,3
17800,-156.28388_20.81767,2
17801,-156.28371_20.81650,2
17802,-156.27978_20.90688,4
17803,-156.35515_20.73104,2
17804,-156.35428_20.73086,2
17805,-156.35648_20.73066,3
17806,-156.35587_20.73071,3
17807,-156.35789_20.73633,3
17808,-156.35946_20.73826,3
17809,-156.36058_20.73639,3
17810,-156.36045_20.73677,3
17811,-156.36033_20.73718,3
17812,-156.35971_20.73795,3
17813,-156.35447_20.73530,3
17814,-156.35513_20.73476,3
17815,-156.35585_20.73522,3
17816,-156.35165_20.73422,3
17817,-156.35243_20.73450,3
17818,-156.35288_20.73466,3
17819,-156.35356_20.73476,3
17820,-156.35323_20.73506,3
17821,-156.35399_20.73526,3
17822,-156.35243_20.73379,3
17823,-156.35912_20.73201,3
17824,-156.35843_20.73314,3
17825,-156.35866_20.73250,3
17826,-156.35787_20.73519,3
17827,-156.36031_20.73560,3
17828,-156.35990_20.73547,3
17829,-156.35945_20.73538,3
17830,-156.35896_20.73524,3
17831,-156.35844_20.73518,3
17832,-156.35606_20.73630,3
17833,-156.35914_20.73728,3
17834,-156.35639_20.73655,3
17835,-156.35568_20.73598,3
17836,-156.35740_20.73596,3
17837,-156.35378_20.73303,3
17838,-156.35338_20.73293,3
17839,-156.47800_20.86272,4
17840,-156.48389_20.86195,3
17841,-156.48460_20.86352,3
17842,-156.48470_20.86365,3
17843,-156.48479_20.86377,3
17844,-156.48489_20.86389,3
17845,-156.48435_20.86391,3
17846,-156.48498_20.86401,3
17847,-156.48444_20.86403,3
17848,-156.48507_20.86414,3
17849,-156.48454_20.86416,3
17850,-156.31501_20.91828,4
17851,-156.50504_20.92038,2
17852,-156.63727_20.84737,1
17853,-156.63803_20.83976,1
17854,-156.63917_20.84161,1
17855,-156.63229_20.84364,1
17856,-156.63276_20.84471,1
17857,-156.62948_20.84701,1
17858,-156.43908_20.71990,3
17859,-156.43929_20.71975,3
17860,-156.43946_20.71995,3
17861,-156.43985_20.71995,3
17862,-156.43974_20.71953,3
17863,-156.43987_20.71974,3
17864,-156.44001_20.71939,3
17865,-156.44010_20.71955,3
17866,-156.44016_20.71974,3
17867,-156.28157_20.92678,4
17868,-156.50813_20.88624,4
17869,-156.51013_20.86186,4
17870,-156.50929_20.86058,4
17871,-156.44619_20.72918,3
17872,-156.44163_20.71856,3
17873,-156.44294_20.71957,3
17874,-156.44274_20.71959,3
17875,-156.44255_20.71956,3
17876,-156.44217_20.71937,3
17877,-156.44199_20.71918,3
17878,-156.44186_20.71899,3
17879,-156.44174_20.71882,3
17880,-156.44150_20.71877,3
17881,-156.44079_20.71802,3
17882,-156.44042_20.71815,3
17883,-156.44064_20.71814,3
17884,-156.44019_20.71813,3
17885,-156.43951_20.71801,3
17886,-156.43810_20.71809,3
17887,-156.43811_20.71792,3
17888,-156.43843_20.71799,3
17889,-156.43863_20.71800,3
17890,-156.43881_20.71801,3
17891,-156.43900_20.71802,3
17892,-156.43920_20.71802,3
17893,-156.43993_20.71846,3
17894,-156.44022_20.71891,3
17895,-156.44009_20.71866,3
17896,-156.44044_20.71882,3
17897,-156.44038_20.71861,3
17898,-156.44086_20.71861,3
17899,-156.44066_20.71863,3
17900,-156.44107_20.71865,3
17901,-156.44114_20.71838,3
17902,-156.43893_20.71956,3
17903,-156.43967_20.71873,3
17904,-156.43861_20.71897,3
17905,-156.43853_20.71875,3
17906,-156.43831_20.71841,3
17907,-156.43842_20.71856,3
17908,-156.43864_20.71845,3
17909,-156.43895_20.71847,3
17910,-156.43936_20.71847,3
17911,-156.43888_20.71938,3
17912,-156.43920_20.71942,3
17913,-156.43900_20.71917,3
17914,-156.43905_20.71892,3
17915,-156.43958_20.71925,3
17916,-156.43932_20.71886,3
17917,-156.43949_20.71903,3
17918,-156.43986_20.71912,3
17919,-156.43976_20.71893,3
17920,-157.91534_21.39931,0
17921,-157.90710_21.39637,0
17922,-157.90738_21.39610,0
17923,-158.12795_21.58196,3
17924,-158.17101_21.57649,3
17925,-158.12448_21.58285,3
17926,-158.12471_21.58276,3
17927,-158.13129_21.58216,3
17928,-158.12508_21.58258,3
17929,-158.12537_21.58258,3
17930,-158.12593_21.58249,3
17931,-158.12688_21.58232,3
17932,-158.12731_21.58214,3
17933,-158.13047_21.58216,3
17934,-158.12813_21.58187,3
17935,-158.12982_21.58188,3
17936,-158.12956_21.58188,3
17937,-158.12978_21.58161,3
17938,-158.12934_21.58161,3
17939,-158.12917_21.58161,3
17940,-158.12912_21.58188,3
17941,-158.12835_21.58160,3
17942,-158.12860_21.58179,3
17943,-158.12865_21.58161,3
17944,-158.12884_21.58161,3
17945,-158.13443_21.58299,3
17946,-158.13425_21.58281,3
17947,-158.13392_21.58263,3
17948,-158.12514_21.58231,3
17949,-158.12565_21.58231,3
17950,-158.12588_21.58231,3
17951,-158.12614_21.58241,3
17952,-158.12649_21.58241,3
17953,-158.12631_21.58241,3
17954,-158.12669_21.58241,3
17955,-158.12537_21.56343,4
17956,-158.12596_21.56334,4
17957,-158.12619_21.56325,4
17958,-158.12659_21.56335,3
17959,-158.12440_21.56306,4
17960,-158.12459_21.56297,4
17961,-158.12535_21.56289,4
17962,-158.12556_21.56289,4
17963,-158.12578_21.56289,4
17964,-158.12599_21.56289,4
17965,-158.12477_21.56288,4
17966,-158.12624_21.56280,4
17967,-158.12495_21.56279,4
17968,-158.12668_21.56280,4
17969,-158.12512_21.56271,4
17970,-158.12530_21.56262,4
17971,-158.12433_21.56261,4
17972,-158.12571_21.56262,4
17973,-158.12670_21.56262,4
17974,-158.12591_21.56262,4
17975,-158.12612_21.56253,4
17976,-158.12448_21.56252,4
17977,-158.12632_21.56253,4
17978,-158.12473_21.56243,4
17979,-158.12433_21.56243,4
17980,-158.12490_21.56234,4
17981,-158.12507_21.56225,4
17982,-158.12560_21.56217,4
17983,-158.12467_21.56225,4
17984,-158.12451_21.56198,4
17985,-158.12529_21.56198,4
17986,-158.12482_21.56189,4
17987,-158.12519_21.56180,4
17988,-158.12471_21.56171,4
17989,-158.12602_21.56361,3
17990,-158.12389_21.56315,4
17991,-158.12416_21.56270,4
17992,-158.12424_21.56216,4
17993,-158.12553_21.56189,4
17994,-158.12542_21.56171,4
17995,-158.13813_21.58373,3
17996,-158.13693_21.58373,3
17997,-158.13902_21.58356,3
17998,-158.13923_21.58347,3
17999,-158.13944_21.58347,3
18000,-158.15646_21.58012,4
18001,-158.15672_21.58003,4
18002,-158.15108_21.58046,4
18003,-158.15415_21.58038,4
18004,-158.15204_21.58028,4
18005,-158.15308_21.58020,4
18006,-158.15939_21.57959,3
18007,-158.18021_21.58015,3
18008,-158.18003_21.58006,3
18009,-158.17684_21.58022,3
18010,-158.17754_21.58023,3
18011,-158.17770_21.58014,3
18012,-158.17791_21.58005,3
18013,-158.17809_21.58005,3
18014,-158.17968_21.58006,3
18015,-158.17831_21.58005,3
18016,-158.17858_21.57996,3
18017,-158.17931_21.57997,3
18018,-158.17894_21.57996,3
18019,-158.17876_21.57996,3
18020,-158.17913_21.57996,3
18021,-158.17726_21.57959,3
18022,-158.14078_21.58293,3
18023,-158.14096_21.58293,3
18024,-158.14115_21.58284,3
18025,-158.14170_21.58276,3
18026,-158.14189_21.58276,3
18027,-158.14246_21.58276,3
18028,-158.14209_21.58276,3
18029,-158.14283_21.58276,3
18030,-158.14691_21.58152,3
18031,-158.14793_21.58116,3
18032,-158.17516_21.58094,3
18033,-158.17530_21.58094,3
18034,-158.14922_21.58081,4
18035,-158.14936_21.58081,4
18036,-158.17735_21.58032,3
18037,-158.17985_21.58006,3
18038,-158.14307_21.58258,3
18039,-158.14423_21.58223,3
18040,-158.14477_21.58214,3
18041,-158.14492_21.58205,3
18042,-158.14508_21.58205,3
18043,-158.14524_21.58196,3
18044,-158.14553_21.58178,3
18045,-158.14570_21.58169,3
18046,-158.14587_21.58169,3
18047,-158.14604_21.58160,3
18048,-158.14637_21.58161,3
18049,-158.14640_21.58152,3
18050,-158.14870_21.58099,3
18051,-158.14961_21.58072,4
18052,-158.14987_21.58072,4
18053,-158.15005_21.58072,4
18054,-158.15056_21.58054,4
18055,-158.15073_21.58054,4
18056,-158.15091_21.58055,4
18057,-158.15695_21.57985,4
18058,-158.15732_21.57986,4
18059,-158.15751_21.57977,4
18060,-158.15965_21.57951,3
18061,-158.03360_21.49905,0
18062,-158.03044_21.49668,0
18063,-158.02714_21.49576,0
18064,-158.03049_21.49443,0
18065,-158.06421_21.64350,3
18066,-158.10765_21.59071,3
18067,-157.85170_21.50621,4
18068,-157.84886_21.49372,3
18069,-157.84961_21.48831,3
18070,-157.84478_21.48340,2
18071,-157.84976_21.48714,3
18072,-158.01159_21.69568,3
18073,-158.01783_21.69418,3
18074,-158.01442_21.69742,3
18075,-158.01576_21.69562,3
18076,-157.93284_21.66231,4
18077,-157.93255_21.66222,4
18078,-157.93683_21.67227,4
18079,-157.93312_21.66249,4
18080,-157.93139_21.66167,4
18081,-157.92561_21.65106,4
18082,-157.91520_21.64874,4
18083,-157.91537_21.64865,4
18084,-157.91485_21.64874,4
18085,-157.91559_21.64811,4
18086,-157.91767_21.64866,4
18087,-157.91856_21.64876,4
18088,-157.91737_21.64866,4
18089,-157.91917_21.64867,4
18090,-157.91882_21.64876,4
18091,-157.91624_21.64856,4
18092,-157.91607_21.64856,4
18093,-157.91647_21.64856,4
18094,-157.91676_21.64857,4
18095,-157.91998_21.64859,4
18096,-157.91910_21.64849,4
18097,-157.92061_21.64841,4
18098,-157.92083_21.64832,4
18099,-157.91884_21.64849,4
18100,-157.92105_21.64832,4
18101,-157.92126_21.64823,4
18102,-157.92148_21.64815,4
18103,-157.91589_21.64811,4
18104,-157.91639_21.64802,4
18105,-157.91660_21.64775,4
18106,-157.91671_21.64802,4
18107,-157.91679_21.64766,4
18108,-157.91766_21.64776,4
18109,-157.91792_21.64767,4
18110,-157.91809_21.64767,4
18111,-157.91944_21.64344,4
18112,-157.91918_21.64226,4
18113,-157.91914_21.64208,4
18114,-157.91894_21.64163,4
18115,-157.91873_21.64108,4
18116,-157.91870_21.64090,4
18117,-157.91866_21.64081,4
18118,-157.91866_21.64054,4
18119,-157.91908_21.63819,4
18120,-157.91921_21.63738,4
18121,-157.92305_21.63298,3
18122,-157.91594_21.61279,3
18123,-157.91560_21.61251,3
18124,-157.91530_21.61242,3
18125,-157.91519_21.61233,3
18126,-157.91436_21.61278,3
18127,-157.91455_21.61260,3
18128,-157.91491_21.61242,3
18129,-157.91422_21.61223,3
18130,-157.91366_21.61774,3
18131,-157.91379_21.61765,3
18132,-157.91497_21.61287,3
18133,-157.90929_21.60832,4
18134,-157.91625_21.61207,3
18135,-157.91604_21.61198,3
18136,-157.91590_21.61179,3
18137,-157.90110_21.60429,3
18138,-157.89968_21.60311,3
18139,-157.89927_21.60274,3
18140,-157.89491_21.59368,4
18141,-157.89410_21.59268,4
18142,-157.89395_21.59259,4
18143,-158.01366_21.69804,3
18144,-158.01395_21.69787,3
18145,-158.01332_21.69605,3
18146,-158.01306_21.69596,3
18147,-158.01263_21.69587,3
18148,-158.01238_21.69578,3
18149,-158.01599_21.69544,3
18150,-158.01621_21.69517,3
18151,-158.01647_21.69499,3
18152,-158.01677_21.69481,3
18153,-157.89293_21.58400,4
18154,-157.89288_21.58219,4
18155,-157.88754_21.58505,4
18156,-157.88743_21.58459,4
18157,-157.88735_21.58360,4
18158,-157.88707_21.58224,4
18159,-157.88560_21.57952,4
18160,-157.88600_21.57980,4
18161,-157.88593_21.57971,4
18162,-157.88589_21.57962,4
18163,-157.93712_21.67192,4
18164,-157.93728_21.67137,4
18165,-157.93168_21.66185,4
18166,-157.92504_21.65079,4
18167,-157.91559_21.64793,4
18168,-157.91629_21.64775,4
18169,-157.91853_21.64036,4
18170,-157.91875_21.63955,4
18171,-157.91848_21.63954,4
18172,-157.91861_21.63918,4
18173,-157.91878_21.63864,4
18174,-157.91888_21.63846,4
18175,-157.91886_21.63819,4
18176,-157.91906_21.63792,4
18177,-157.91896_21.63765,4
18178,-157.91912_21.63711,4
18179,-157.91924_21.63621,3
18180,-157.91897_21.63602,4
18181,-157.91889_21.63584,4
18182,-157.92087_21.63306,3
18183,-157.92141_21.62890,3
18184,-157.92162_21.62683,4
18185,-157.92158_21.62665,4
18186,-157.91654_21.62282,4
18187,-157.91680_21.62264,4
18188,-157.91608_21.62255,4
18189,-157.91637_21.62237,4
18190,-157.91596_21.62236,4
18191,-157.91582_21.62218,4
18192,-157.91611_21.62209,4
18193,-157.91470_21.62145,4
18194,-157.91483_21.62127,4
18195,-157.91375_21.62063,3
18196,-157.91358_21.62054,3
18197,-157.91389_21.62045,3
18198,-157.91342_21.62009,3
18199,-157.91300_21.62000,3
18200,-157.91286_21.61990,3
18201,-157.91277_21.61972,3
18202,-157.91263_21.61945,3
18203,-157.91260_21.61927,3
18204,-157.91262_21.61891,3
18205,-157.91278_21.61882,3
18206,-157.91303_21.61738,3
18207,-157.91332_21.61738,3
18208,-157.91346_21.61729,3
18209,-157.91308_21.61665,3
18210,-157.91332_21.61647,3
18211,-157.91300_21.61638,3
18212,-157.91328_21.61629,3
18213,-157.91299_21.61620,3
18214,-157.91293_21.61602,3
18215,-157.91320_21.61593,3
18216,-157.91302_21.61584,3
18217,-157.91299_21.61566,3
18218,-157.91298_21.61539,3
18219,-157.90985_21.60950,4
18220,-157.90940_21.60886,4
18221,-157.90925_21.60868,4
18222,-157.90864_21.60822,4
18223,-157.90839_21.60795,4
18224,-157.90827_21.60786,4
18225,-157.90812_21.60777,4
18226,-157.90799_21.60768,4
18227,-157.90854_21.60759,4
18228,-157.90757_21.60740,4
18229,-157.90711_21.60722,4
18230,-157.90772_21.60704,4
18231,-157.90654_21.60713,4
18232,-157.90551_21.60703,4
18233,-157.90597_21.60712,4
18234,-157.90608_21.60676,4
18235,-157.90593_21.60676,4
18236,-157.90561_21.60676,4
18237,-157.90467_21.60639,4
18238,-157.90300_21.60557,4
18239,-157.90276_21.60556,3
18240,-157.90283_21.60547,4
18241,-157.90263_21.60538,3
18242,-157.90235_21.60538,3
18243,-157.90243_21.60529,3
18244,-157.90220_21.60520,3
18245,-157.90201_21.60511,3
18246,-157.90163_21.60492,3
18247,-157.90092_21.60456,3
18248,-157.90100_21.60438,3
18249,-157.90126_21.60456,3
18250,-157.90067_21.60429,3
18251,-157.90056_21.60419,3
18252,-157.90035_21.60392,3
18253,-157.90020_21.60383,3
18254,-157.90005_21.60374,3
18255,-157.89878_21.60301,3
18256,-157.89865_21.60292,3
18257,-157.89821_21.60237,3
18258,-157.89784_21.60147,3
18259,-157.89779_21.60129,3
18260,-157.89772_21.60101,3
18261,-157.89709_21.59884,3
18262,-157.89704_21.59857,3
18263,-157.89695_21.59830,4
18264,-157.89676_21.59767,4
18265,-157.89558_21.59504,4
18266,-157.89543_21.59477,4
18267,-157.89567_21.59432,4
18268,-157.89554_21.59413,4
18269,-157.89538_21.59422,4
18270,-157.89537_21.59395,4
18271,-157.89525_21.59377,4
18272,-157.89511_21.59386,4
18273,-157.89391_21.59304,4
18274,-157.89365_21.59286,4
18275,-157.89283_21.59258,4
18276,-157.89382_21.59250,4
18277,-157.89261_21.59249,4
18278,-157.89243_21.59240,4
18279,-157.89195_21.59203,4
18280,-157.89176_21.59176,4
18281,-157.89134_21.59140,4
18282,-157.89114_21.59121,4
18283,-157.89738_21.58846,4
18284,-157.88854_21.58804,4
18285,-157.88844_21.58785,4
18286,-157.88832_21.58758,4
18287,-157.88815_21.58722,4
18288,-157.88804_21.58704,4
18289,-157.88959_21.58533,4
18290,-157.88758_21.58523,4
18291,-157.88772_21.58387,4
18292,-157.88423_21.57789,4
18293,-157.88413_21.57780,4
18294,-157.88392_21.57762,4
18295,-157.88381_21.57752,4
18296,-157.89415_21.57615,4
18297,-157.88669_21.58098,4
18298,-157.88451_21.57825,4
18299,-157.84102_21.53685,4
18300,-157.84127_21.53721,4
18301,-157.87975_21.57578,3
18302,-157.84462_21.54311,4
18303,-157.84446_21.54302,4
18304,-157.84236_21.54165,4
18305,-157.84214_21.54110,4
18306,-157.84209_21.54101,4
18307,-157.84204_21.54083,4
18308,-157.84198_21.54065,4
18309,-157.84180_21.54020,4
18310,-157.84166_21.53939,4
18311,-158.03785_21.68003,2
18312,-158.03799_21.67994,2
18313,-158.03812_21.67976,2
18314,-158.03862_21.67732,2
18315,-158.03867_21.67714,2
18316,-158.03873_21.67696,2
18317,-158.03856_21.67669,2
18318,-158.03883_21.67606,2
18319,-158.03890_21.67588,2
18320,-158.03898_21.67579,2
18321,-158.04477_21.67094,1
18322,-158.04496_21.67076,1
18323,-158.04649_21.66960,1
18324,-158.04662_21.66942,1
18325,-158.04643_21.66924,1
18326,-158.04680_21.66906,1
18327,-158.04711_21.66852,1
18328,-158.04716_21.66834,1
18329,-158.06399_21.64494,2
18330,-158.06147_21.65207,2
18331,-158.06322_21.64530,2
18332,-158.03709_21.68084,2
18333,-158.03560_21.68092,3
18334,-158.03589_21.68092,3
18335,-158.03956_21.67507,2
18336,-158.04270_21.67247,2
18337,-158.04284_21.67238,2
18338,-158.04360_21.67184,2
18339,-158.04384_21.67175,2
18340,-158.04416_21.67148,2
18341,-158.04434_21.67130,2
18342,-158.04632_21.66978,1
18343,-158.04642_21.66969,1
18344,-158.06402_21.64332,3
18345,-158.06388_21.64314,3
18346,-158.06365_21.64314,2
18347,-158.07103_21.63234,1
18348,-158.06848_21.63720,3
18349,-158.07334_21.62892,1
18350,-158.07491_21.62712,2
18351,-158.08121_21.62246,2
18352,-158.08141_21.62228,2
18353,-158.08346_21.62084,3
18354,-158.08371_21.62057,3
18355,-158.08798_21.61644,3
18356,-158.08493_21.61986,3
18357,-158.08746_21.61680,3
18358,-158.08769_21.61662,3
18359,-158.08786_21.61653,3
18360,-158.07212_21.63063,1
18361,-158.07220_21.63045,1
18362,-158.07178_21.63035,1
18363,-158.07261_21.62991,1
18364,-158.07278_21.62982,1
18365,-158.07265_21.62973,1
18366,-158.07285_21.62955,1
18367,-158.07304_21.62946,1
18368,-158.07534_21.62676,2
18369,-158.07550_21.62649,2
18370,-158.07861_21.62407,2
18371,-158.08273_21.62111,3
18372,-158.09020_21.61474,3
18373,-158.09196_21.61375,3
18374,-158.09222_21.61366,3
18375,-158.09245_21.61357,3
18376,-158.10597_21.59233,3
18377,-158.11524_21.58903,4
18378,-158.11590_21.58904,4
18379,-158.11573_21.58904,4
18380,-158.11539_21.58903,4
18381,-158.11554_21.58903,4
18382,-158.09630_21.59264,3
18383,-158.09985_21.59247,3
18384,-158.11493_21.58903,4
18385,-158.11263_21.58884,3
18386,-158.11277_21.58875,3
18387,-158.11292_21.58875,3
18388,-158.11410_21.58876,4
18389,-158.10803_21.59008,3
18390,-158.10826_21.58891,3
18391,-158.10808_21.58881,3
18392,-158.11306_21.58875,3
18393,-158.11342_21.58866,3
18394,-158.11363_21.58866,3
18395,-158.10872_21.58737,3
18396,-158.10911_21.58665,3
18397,-158.11028_21.58675,3
18398,-158.10901_21.57988,4
18399,-158.11654_21.57675,3
18400,-158.11577_21.57657,4
18401,-158.11543_21.57557,4
18402,-158.11561_21.57557,4
18403,-158.11575_21.57557,4
18404,-158.11591_21.57558,4
18405,-158.10547_21.59196,3
18406,-158.10483_21.59178,3
18407,-158.10504_21.59178,3
18408,-158.10628_21.59115,3
18409,-158.10470_21.59124,3
18410,-158.10770_21.59125,3
18411,-158.10795_21.59116,3
18412,-158.10788_21.59107,3
18413,-158.10805_21.59071,3
18414,-158.10403_21.59015,3
18415,-158.10756_21.59008,3
18416,-158.10739_21.58926,3
18417,-158.10708_21.58131,4
18418,-158.10689_21.58041,4
18419,-158.11160_21.57682,4
18420,-158.11494_21.57295,4
18421,-158.12030_21.56602,3
18422,-158.12010_21.56593,3
18423,-158.11973_21.56602,3
18424,-158.11956_21.56602,3
18425,-158.11937_21.56602,3
18426,-158.11902_21.56602,3
18427,-158.11885_21.56601,3
18428,-158.11849_21.56592,3
18429,-157.84429_21.47237,4
18430,-157.85716_21.46532,4
18431,-157.97194_21.48098,0
18432,-158.02964_21.36839,4
18433,-158.22842_21.48814,3
18434,-158.12785_21.58043,3
18435,-158.12439_21.58176,3
18436,-158.12897_21.57935,3
18437,-158.13803_21.58238,3
18438,-158.13732_21.58246,3
18439,-158.13194_21.58180,3
18440,-158.13165_21.58180,3
18441,-158.13122_21.58171,3
18442,-158.13097_21.58171,3
18443,-158.13076_21.58171,3
18444,-158.13167_21.58162,3
18445,-158.12709_21.58178,3
18446,-158.13052_21.58171,3
18447,-158.12760_21.58160,3
18448,-158.13396_21.58245,3
18449,-158.13396_21.58208,3
18450,-158.13056_21.58143,3
18451,-158.13031_21.58143,3
18452,-158.12780_21.58151,3
18453,-158.12710_21.58151,3
18454,-158.12736_21.58151,3
18455,-158.12973_21.58098,3
18456,-158.12911_21.58088,3
18457,-158.12874_21.58088,3
18458,-158.12839_21.58088,3
18459,-158.12822_21.58088,3
18460,-158.12803_21.58088,3
18461,-158.12746_21.58088,3
18462,-158.12722_21.58087,3
18463,-158.12701_21.58087,3
18464,-158.12684_21.58078,3
18465,-158.12592_21.58060,3
18466,-158.12837_21.58043,3
18467,-158.12820_21.58043,3
18468,-158.12803_21.58043,3
18469,-158.12728_21.58033,3
18470,-158.12710_21.58033,3
18471,-158.12693_21.58033,3
18472,-158.12673_21.58033,3
18473,-158.12654_21.58033,3
18474,-158.12636_21.58024,3
18475,-158.12617_21.58024,3
18476,-158.12601_21.58015,3
18477,-158.12585_21.58005,3
18478,-158.12749_21.58006,3
18479,-158.12729_21.58006,3
18480,-158.12710_21.58006,3
18481,-158.12692_21.58006,3
18482,-158.12672_21.58006,3
18483,-158.12652_21.57997,3
18484,-158.12634_21.57997,3
18485,-158.12617_21.57988,3
18486,-158.12600_21.57978,3
18487,-158.12575_21.58051,3
18488,-158.12527_21.58023,3
18489,-158.12512_21.58014,3
18490,-158.12498_21.58005,3
18491,-158.12473_21.57978,3
